"x","y","fips"
701126.0754604,-610261.04508256,"29007"
-571546.39907088,-993205.83964011,"35028"
1318032.94312449,-364843.24923389,"39011"
1560131.82119415,-801828.76198073,"47179"
2005101.82296072,-555163.08248863,"51127"
522782.65368167,-985993.63149843,"05143"
1693363.39156145,-480601.77579875,"54097"
294957.94537755,-1518605.96562781,"48145"
486199.36427846,-129380.82558917,"27043"
1628558.81200678,-1420162.65229943,"13101"
1005534.77159333,-736201.24012327,"17165"
1263428.59945423,-484382.57741144,"18041"
1944039.44520951,-1765716.23522116,"12085"
1224753.59747983,-637189.16841913,"18043"
1079152.01201484,-831908.39464381,"21221"
267027.27765051,264472.30604313,"27107"
-142493.86409104,-534730.09632962,"31057"
-474373.58427884,-393805.15942705,"56001"
1424221.65072657,-1194902.03512789,"13199"
1807917.33354558,-813397.84838493,"37151"
517170.07344612,-270985.75203213,"19079"
-38037.79486886,-627846.32214097,"20179"
1273947.01521457,-62988.47615354,"26145"
589819.46899203,-836834.29676109,"29077"
1199524.93157445,-79568.43205011,"26117"
43239.24651702,-1116256.29509154,"40055"
99981.94165028,-1627462.32319056,"48171"
1663876.01738637,-556601.46023664,"54067"
89260.2637327,-1845033.62262903,"48283"
268616.62373981,-1436202.68708534,"48217"
202911.46540123,-649279.74589407,"20143"
1051368.46623819,-1467144.12879423,"28111"
1517756.63243115,-354848.86037164,"39031"
1137187.94161434,-61615.24343357,"26123"
1740270.1048894,-1270465.25256601,"13179"
1159552.61201184,130518.97416571,"26029"
1830522.94312837,-51954.51847588,"36101"
1338440.05396877,-1052762.6664572,"13055"
1074835.79648216,-1213721.87505889,"28087"
843768.45376729,-1246728.87087018,"28151"
1795086.2487415,-737907.94788262,"37157"
245602.17326724,-226619.41171113,"46027"
1285540.72652074,-1109393.18138171,"01055"
1826414.58929122,-1606308.1395149,"12117"
696454.41636925,-332777.11032887,"19103"
1507789.6638321,-662175.27037233,"21071"
1202728.62796696,115945.52521673,"26137"
585042.84501273,-720885.07962088,"29015"
1237450.42346952,125042.70948804,"26119"
320402.73289218,-1304185.58597363,"48085"
85205.1931188,-1735121.77537979,"48325"
1482204.22430475,-879673.74409991,"47155"
860734.08865085,-741157.06624021,"29186"
160996.48432292,-363385.46745826,"31011"
894051.1242495,-853340.35320583,"29207"
1707006.83993888,-445320.15198459,"54001"
-1607025.01275752,306060.59282618,"53039"
-1717190.21861478,328243.43882384,"53011"
601776.35751298,-3989.28313914,"55093"
1677847.37298345,-1039705.18001566,"45081"
946513.58592588,-108427.27845073,"55131"
176468.77448608,-1568055.56332044,"48053"
299039.72392965,-101794.75994762,"27117"
839892.29064943,-508895.39624137,"17017"
1356924.65344304,-1075107.3625703,"13115"
170951.3648601,-1303987.95488999,"48237"
494097.43157852,-350071.36733454,"19049"
1002967.57821865,-1471169.40956897,"28073"
643299.73722513,-588677.56504203,"29175"
1502090.27888684,-1004070.37018875,"13137"
868797.00031791,-344519.0988098,"17011"
1177265.58444374,34992.95187001,"26113"
1393745.71336875,-1206546.10110355,"13285"
1272313.09950458,-454837.57850721,"18177"
362764.9588806,-531838.54883395,"31147"
-206671.01487822,-181326.34629486,"46102"
830140.4631304,-1001547.79822665,"05111"
1452424.29123426,-1187688.29407327,"13231"
1264064.24542275,-541723.82513493,"18137"
1848167.1818807,-806203.11866223,"37037"
531427.59238064,-51982.76916818,"27131"
949976.23667516,-1397341.28759426,"28127"
541392.23101275,-714996.57877314,"29083"
325129.35411297,-1002176.22157367,"40037"
1069433.7086268,-914216.23602101,"47005"
57465.54771017,-1688896.7268864,"48019"
1870663.35037401,-488462.03452371,"51113"
1575508.27096076,-625821.76555792,"54045"
1734470.38346143,-78587.77075075,"36009"
1346883.31637528,-883560.39593638,"47035"
414298.69697405,-815260.77549032,"20133"
810010.7245715,-882903.86995155,"29181"
2093909.44830603,-426047.25936336,"24045"
994347.90743243,-625232.19792184,"17025"
823077.51784473,-704494.95970112,"29099"
550002.33331614,-557816.81540302,"29117"
710126.32817287,-693170.00037339,"29151"
1010448.99172051,-852704.44910512,"21083"
2027757.59845917,-301802.76692723,"24015"
1000822.63915077,-1022679.39446007,"47069"
912225.14985534,66.4599891,"55087"
803551.94475492,-498286.07322346,"17169"
1182134.326053,-886004.8644474,"47037"
-172248.01730544,-1064070.14883506,"48375"
1255489.57119661,-913271.67200522,"47015"
1071834.69487709,-308259.36174435,"18127"
-1196180.35885943,-109181.7323566,"16047"
1214873.66152899,41774.25106653,"26143"
1580633.33748769,-308688.59134885,"39019"
198553.96302659,-339896.61880243,"31119"
796215.58644575,-175927.76481581,"55049"
43232.7154325,123806.22993947,"38051"
86670.35359295,-1787448.84054268,"48163"
1428845.68462498,-1552681.56824041,"12045"
1021672.74127493,-397124.98882411,"17075"
1301592.62634874,-578554.79782734,"21077"
912109.06694869,-786496.41475229,"29031"
-408576.50368421,-921420.27871961,"35007"
1144009.88916469,-1005002.40055713,"47099"
724507.90383727,-1199481.23978821,"05025"
1621167.90469907,-1116824.54580227,"13189"
315739.0458203,266856.94701334,"27087"
1246231.7078814,-786076.67719603,"21009"
357261.80264845,-242210.35839574,"19035"
-93308.60044816,-380895.70613908,"31117"
187151.78123711,-1852386.94004886,"48297"
197805.41788967,-1164992.48484505,"40137"
-248118.82143926,-1356674.86872197,"48165"
1885010.69502658,-548045.05000496,"51065"
73715.11578936,-1311885.41655646,"48447"
-40143.37700103,-1734380.82908974,"48271"
-130573.74956516,-144188.07854845,"46071"
-271263.57754002,129716.63419638,"38011"
1044701.95834046,-513370.95020143,"17045"
1778900.33295329,-1248208.77023835,"13051"
984757.19859067,-839758.88740765,"21039"
965562.16480118,-1561883.03050869,"22103"
256835.376237,-265535.89194901,"31051"
-929439.63904398,-287391.06431526,"49033"
622245.38954405,-27386.69045167,"55091"
758506.03468951,-1191721.78988468,"05079"
882868.92371312,-305395.9867782,"17103"
864719.80742859,-575650.0751819,"17117"
1142162.68430472,-428078.48899347,"18023"
1274654.41133796,-752699.99799364,"21087"
1020229.57087547,-1294042.54558798,"28099"
6319.71655618,-287128.63985818,"31017"
166159.47366458,-459392.27198129,"31081"
150005.95944969,-1097654.02206961,"40015"
199361.42015571,-67019.43444517,"46077"
294918.60903671,-1676721.26177214,"48149"
455362.18781863,-1441087.75310784,"48073"
686812.49496457,6607.86223378,"55035"
1906675.70376881,-675007.72308743,"51117"
627551.50498833,-117281.69244048,"27045"
-181116.39874842,205062.37712815,"38089"
-258696.46039237,167270.69356808,"38087"
1183717.37655258,-201224.46509808,"26077"
1120096.41901688,-1124298.92291707,"01093"
-126298.20116732,429242.87029416,"38075"
-391361.59588435,-745516.66419176,"08101"
1024434.02849199,-1333000.06156437,"28101"
871136.62154209,-601.21940187,"55135"
1332191.27198602,-391009.6182198,"39149"
1363399.3387419,-1125774.33153303,"13143"
1194808.51414404,-159649.29212501,"26015"
84721.21305315,-381091.14340093,"31175"
392867.3958475,-953169.24080441,"40131"
2037225.93113529,-497786.08334672,"51133"
1494045.37897683,-1127812.33645817,"13217"
514955.77279775,-575258.46994526,"29025"
242973.64698209,-376079.45677772,"31037"
-709770.38517416,-743688.17980435,"08113"
1290869.63343675,-586569.91748452,"21041"
-434919.45631064,-550187.15517736,"08014"
1147765.91738167,-486934.49281593,"18063"
740084.79943185,-698318.67026685,"29073"
242743.12803389,-1721141.66618572,"48177"
297340.40157241,-738127.66384642,"20017"
-24707.10654169,-1114341.13702239,"48087"
-26166.958397,-1213055.84544624,"48101"
373093.87771068,-742918.53766353,"20031"
332243.32847166,-831067.33109986,"20049"
1122095.62124354,-745815.75647422,"21149"
1166979.43718278,-114635.00842848,"26081"
1866928.5187507,-828469.79572421,"37105"
186066.75654861,87477.2242784,"46091"
1108228.27091279,-90360.26469145,"26121"
-33430.47788382,-1665836.15366583,"48137"
492101.09548406,-5282.92509543,"27019"
149950.57735132,-963402.05513409,"40093"
1592608.31158162,-801026.89132183,"47019"
122095.56588428,-1262786.73668935,"48009"
1300567.09305401,-426090.11989968,"39037"
1539253.18598069,-427054.55199176,"39115"
-6513.69322955,-30758.12488529,"46119"
1129498.75575204,-936994.21418518,"47081"
-241692.60346069,-1453301.54052888,"48135"
-1021776.24153142,-619776.4998347,"49041"
1673722.30630995,-298738.39096183,"42003"
1807898.8364518,-315378.22493693,"42009"
426899.46345138,-900604.31866043,"40035"
-148122.45267114,-578041.42831301,"20023"
683610.93697863,-764663.2907845,"29169"
-912208.01682005,-119352.87869859,"16019"
-227938.00617792,-629389.9242038,"08063"
706638.16401363,-243909.4390918,"19055"
555192.0147466,-268011.67417544,"19083"
863228.37121622,-500765.64223669,"17129"
369913.94040636,-283628.290537,"19093"
206407.98028611,-1353798.35966638,"48367"
1319148.89375643,-313561.96713306,"39137"
17171.72637868,-1686140.03845634,"48385"
-218494.67417868,-1309644.27484361,"48445"
971691.75723726,-743369.04555339,"17199"
1799401.32807706,-1751157.55906874,"12049"
1392510.86554855,-319905.92612457,"39175"
374935.54779232,-1734431.27281774,"48481"
1522801.02506581,-1009053.93521172,"13257"
1660279.84825775,-1253569.15817491,"13279"
696405.86802058,-1240560.46870171,"05013"
1430441.61919306,-1278924.83359203,"13053"
280594.40090179,-412159.39444036,"31155"
354235.31189108,75183.01365847,"27121"
1481117.63347883,-1010882.70052668,"13311"
1622275.07077228,-1199260.63297253,"13167"
805405.1075965,40242.9457175,"55073"
1768615.0240941,-988560.16066333,"45055"
-1766692.39616054,-789624.03249629,"06031"
11364.4670287,420933.47322339,"38079"
-79042.05494338,-724060.56237351,"20171"
1713652.5253544,-353727.74188942,"42051"
882643.12410868,-1265580.25934126,"28053"
895605.63106521,-1148562.81137364,"28119"
584618.31821272,-508097.06779053,"29211"
155321.49028438,-1626911.66119393,"48031"
49462.48071077,-1654123.63877873,"48265"
723348.5818983,-889405.23723299,"29091"
-355867.84540531,-561243.21437449,"08001"
-37796.07857747,-1360199.04491011,"48151"
155158.99760038,-1186750.95385671,"40033"
233294.91850967,-2002451.46799283,"48261"
-23767.9674697,-1312012.99075613,"48433"
619683.61685294,-940027.64475977,"05009"
2002114.83618455,49523.79261569,"36077"
2053008.62925697,-50308.39994877,"36105"
1964076.45862942,11136.84690395,"36017"
339607.36042577,-1151528.62897978,"40029"
1196646.48181308,-1079241.81030306,"01103"
1845818.18433327,-466588.97330308,"51139"
973177.74227364,-178045.07899507,"55101"
1774066.84221976,-674498.29078926,"51067"
-366084.07710159,-118578.10082043,"56045"
1694988.82683242,-1485669.78114961,"12125"
1523845.47262217,-1119870.73351312,"13211"
383682.52097119,355295.86380791,"27007"
1286733.26545249,59251.86784805,"26069"
-46883.60085261,345388.08031601,"38049"
-222283.3502744,-682503.89935466,"08017"
1252395.7839294,49163.77243145,"26129"
962270.91092587,-1028289.6430554,"47047"
107224.00480588,-675482.07341336,"20167"
1314409.39822317,-85187.07622772,"26049"
1188513.02290414,-358956.04294078,"18169"
708663.36489617,-410121.38323963,"19087"
1421485.49356331,-1496111.4562206,"12013"
1705500.47489555,-1727798.98117048,"12103"
1476576.12881541,-1382085.03296079,"13007"
1536919.34055978,-1425409.94489888,"13275"
1561419.60969467,-547225.04889226,"54079"
-148048.58146035,-626285.69869442,"20181"
-1260858.66503932,335026.10865354,"16057"
1700263.83950746,-1245334.90782771,"13109"
1887592.58744215,-1834996.32965343,"12051"
1550207.11911849,-1220446.01122043,"13289"
126774.89307965,-496359.57435774,"31001"
1589447.73215826,-821560.66470114,"37121"
1180966.13485745,-447831.1844813,"18057"
-41808.92689983,-676038.317554,"20063"
8309.12642254,-579720.43146996,"20137"
873378.45835739,-1231488.45567852,"28133"
1452792.80431576,-1271435.32475644,"13197"
-447073.62979986,-570555.6373391,"08059"
-195255.08532371,-1504406.3687539,"48461"
521693.62397256,-1338474.26772695,"48315"
298787.86843634,-1628325.21127272,"48287"
1584574.87530594,-1313289.47799221,"13017"
1878662.80814954,-380731.76922088,"54037"
1992113.75030449,-592708.41869194,"51149"
805771.00442708,-211374.79785567,"55065"
1907201.77529566,-201042.02897392,"42109"
1509695.49536974,-799843.96970953,"47073"
159402.11122295,-317674.70859331,"31003"
2200549.92260883,107163.23480226,"25011"
236671.92008792,135976.04091225,"38077"
928453.93274066,-678163.19695854,"17189"
210314.93815443,-1506929.9088647,"48099"
523278.23999411,-454130.22902857,"19053"
1036668.01177841,-830542.63522035,"21157"
968849.48633652,-714149.94992581,"17055"
152624.09206165,-106781.74013101,"46111"
786440.87406092,-15436.6964618,"55141"
327009.19120942,-1486084.03467299,"48293"
-1661895.79713972,-421169.6105026,"32029"
878118.82694549,-1591711.89679674,"22005"
813573.10135397,-550983.40083656,"17171"
1012552.30926132,-1559383.2089293,"28045"
917326.28600037,-1482623.64588783,"28113"
296451.13125025,-58552.9367961,"27081"
443570.12627476,-543824.30054662,"29003"
1768928.95549159,-810363.87113609,"37057"
302176.4556629,-1727405.1515573,"48285"
980279.33589073,-771752.01762364,"17087"
-269748.29423518,-778213.95273191,"08011"
1545631.39768409,-756107.26008583,"51169"
-411103.72550455,-1177054.34029406,"35011"
158087.61031998,-1358754.62674091,"48363"
1496475.82087454,-1079630.86537279,"13013"
1115229.06796306,-1092015.99370399,"01059"
699454.08923908,-1157911.3275115,"05053"
410143.98930885,-703603.20850088,"20059"
-120552.64542922,-1212340.81308314,"48153"
-196965.57749961,-278910.28065895,"31161"
1881959.9373372,-760631.65573147,"37063"
1234088.43888896,-393098.88045446,"18009"
147251.45429167,216875.77293984,"38003"
575603.53487579,-383353.66562433,"19125"
1169226.607789,-277232.10846586,"18039"
1540476.57326788,-1386804.3629387,"13071"
-94014.98456239,-1518703.25867053,"48235"
1302827.77995541,-893061.12652756,"47185"
1243092.66680479,-286546.48116535,"18033"
729902.12894495,-280529.99491069,"19105"
-527938.86345871,274500.56102577,"30033"
168425.3367057,-1528053.52607863,"48281"
-62661.03517988,-1162232.70592573,"48191"
81158.37739475,-460674.93694487,"31019"
1480433.86315076,-1037632.14899288,"13139"
1978754.93844411,-654660.12160581,"51595"
1273487.99455452,-896653.74677307,"47041"
1090691.35229601,-499364.08775162,"18121"
1604268.17718919,-742399.13437064,"51191"
44978.85498228,-288358.08699052,"31149"
109215.68906864,-102871.02906811,"46073"
994078.90351073,-1378833.35017775,"28129"
1007302.52145212,-766129.89835509,"17151"
940750.817078,-801517.08428696,"17003"
1244354.78894251,-110696.06756861,"26037"
91809.15804819,-1077730.93960273,"40149"
1142447.41794278,-717458.42739362,"21059"
1028551.7768207,-758759.27497017,"17069"
978281.76918714,-196963.5017322,"55059"
340647.9595587,40625.17752837,"27151"
1483537.62035477,-849064.54474176,"47089"
619591.69189499,-48536.36689587,"27157"
1286268.93721795,95862.93439075,"26001"
1950817.61956767,-655868.32923949,"51025"
666965.15531626,-509733.94809988,"29103"
1291436.07213932,-956208.47759728,"47061"
242920.85944693,-532047.43270423,"31095"
1472599.78174325,-389149.79726128,"39089"
1113511.79178567,-322795.72013662,"18149"
-280540.79009581,-1492266.51448535,"48475"
1658383.26580263,-507025.27710246,"54007"
1864215.032341,-223799.66480516,"42087"
88182.53317081,-1000573.81246727,"40043"
1296500.1355244,-284601.66671767,"39039"
650496.07941823,-1443963.78291258,"22069"
1609027.96564474,-438195.79109854,"54073"
2014347.49042015,-7314.97030144,"36025"
635824.62980051,-543910.19923518,"29121"
1403338.56499091,-678455.9001617,"21065"
964655.04304433,-680393.10535797,"17081"
2238157.78929108,240023.9629579,"33001"
112250.48086893,163084.06259087,"38045"
1831949.8873794,-728883.24290592,"37033"
1104533.06419139,-886128.40284932,"47083"
-826161.82769528,-408112.7209224,"49009"
969601.57350859,-98843.41386295,"55089"
593682.43286714,31686.50591533,"55109"
-1408568.49000571,296917.24002175,"53071"
2020055.89845718,-504651.29365602,"51159"
-50424.04044724,-1454472.75997501,"48081"
454640.86725454,-818638.63206313,"20037"
1232580.56445313,-152504.7888366,"26045"
-117443.59036283,-723758.24346702,"20203"
1128705.69717804,-13342.54524356,"26085"
945875.46573347,-604103.64083793,"17051"
129932.36572251,-3122.67748216,"46115"
149227.2200219,-145672.4201944,"46035"
-1115948.10478464,-415623.19143088,"49045"
730385.15125711,-953735.20718115,"05065"
1958221.24523484,-401371.08955224,"11001"
550512.94457292,-1106913.35461097,"05127"
-1890072.3143107,-343146.83887587,"06021"
1787539.83059866,-579712.33973166,"51678"
395801.80465029,-240033.20777024,"19021"
1406767.20127929,-432916.97938664,"39097"
1733765.3235632,-1243183.34820199,"13029"
1453832.81329958,-309981.25128666,"39139"
909975.47618925,-408121.53429971,"17203"
1678565.89422144,-1175698.24562542,"13165"
949181.49566485,-1361117.41195366,"28121"
1380670.7791756,-1176649.50010247,"13149"
200812.45740537,-572028.98468083,"20157"
89033.79014786,-535621.02857017,"31061"
2093173.6584236,-665076.2651406,"37139"
-87098.56710999,-1408056.16151349,"48335"
247136.15827139,-905537.85701588,"40071"
1818101.90207292,-616475.67746234,"51680"
1774643.08037278,-420836.6265587,"54023"
1582120.05918888,-762646.35474375,"51520"
1690136.44122365,-867470.15130475,"37109"
-636182.99594254,-572000.27101644,"08045"
594807.9333899,-1091154.36088363,"05149"
1489429.2517385,-1159364.15139608,"13035"
-1701238.02469796,-162583.05211393,"06049"
1529226.67381249,-1251220.00731696,"13153"
26941.08864443,-1787924.03063529,"48507"
109496.17292011,-1360368.78548342,"48429"
587881.17569581,-545673.69878271,"29115"
1555938.15482448,-1112048.41004417,"13133"
1168489.07200857,-372617.30821088,"18103"
-40634.17490624,-724449.25882669,"20101"
1313720.71683184,-250011.63036471,"39051"
702692.55313468,-1378228.89678645,"22049"
-483733.29142913,-573936.36974674,"08019"
-390077.9484526,-675672.13889929,"08041"
-286008.03782694,-1456192.77432961,"48495"
447180.78084569,-1299245.23979317,"48159"
1862077.40119247,-427450.29224528,"51187"
2142105.18006763,120003.07737755,"50003"
-505255.0919703,191487.5015349,"30087"
1497595.01448662,-1221822.44577568,"13079"
777611.05669327,-329585.95347737,"19163"
1908272.68812153,-643072.38045687,"51111"
1329048.64814606,-1497145.40298595,"12131"
1506538.61060783,-1429148.44142254,"13131"
60770.79315225,-1360848.7521723,"48417"
-436425.0061708,305166.7320433,"30055"
1141158.36429927,-312905.42842037,"18099"
-1775475.80365749,441158.98982434,"53049"
1421017.23938298,-540776.33341937,"39001"
791426.3104168,-86720.5497442,"55057"
-1286699.71228832,133915.92488254,"16003"
786039.13516937,-516660.10291106,"17009"
1379265.17997967,-586872.3287775,"21201"
559215.8650126,-418742.02453673,"19117"
1163504.12597567,-1117875.32198112,"01133"
500787.14867507,-310939.38662366,"19015"
1377419.32225019,-792382.77154727,"21147"
963610.84254194,-385433.40629387,"17105"
1003727.11794439,-510236.62225377,"17041"
516989.81114666,-607534.73198882,"29177"
1560243.08407086,-282129.23414913,"39151"
-72139.91796839,-1212726.48336333,"48345"
125286.08172404,-1583838.15489274,"48299"
-1448778.35935504,488040.49117932,"53017"
577489.99872549,-304886.76216095,"19127"
149668.81995272,-916816.41432606,"40003"
1299206.46753457,-690661.93803941,"21229"
268066.84615949,210294.99294481,"27027"
182439.59458655,126015.79355341,"38081"
925047.1412054,-341420.28430881,"17099"
241807.99281053,-493352.1447346,"31151"
421625.07595447,-352389.80576406,"19009"
33399.95974898,-237729.65319538,"31103"
515259.41451775,-17422.43302786,"27139"
1607886.49411813,-907434.78458494,"37149"
1357176.64380061,-600235.09798003,"21097"
225463.06203904,-769627.78069753,"20079"
-1787263.63166459,291328.44008444,"41071"
948236.31604119,-775906.58084721,"17181"
-1430849.12634681,-580925.02950529,"32023"
532521.37921358,-347458.65688293,"19153"
-93981.11427563,-342211.85118869,"31091"
-135225.95464361,-199331.03897072,"46007"
929146.20084743,-709210.15911787,"17145"
1139059.92142709,-829405.6661485,"21219"
426590.86425252,-1165991.02894342,"40127"
1097114.26577765,-390050.1573179,"18181"
-86167.35580756,-1359543.09740985,"48415"
1668351.19291183,-962397.72741795,"45087"
127526.48691609,-535035.28799874,"31181"
1229642.43781631,-595982.23662593,"18143"
1748156.30213497,-647479.01130234,"51775"
-25982.298096,282405.4703911,"38083"
1236737.21585107,-616627.71051704,"18019"
1750595.86705834,-123299.43678184,"42083"
1994805.14660268,-571059.07118757,"51036"
478639.15972167,-270290.81218213,"19187"
-56109.93885801,-115287.79979985,"46075"
-1373470.81355774,-436948.16331109,"32011"
-307027.2301912,-343165.6185427,"31157"
178098.15749509,-148896.59886724,"46061"
207671.05661585,-1783402.788596,"48255"
1569245.43341056,-961453.91490432,"45077"
1477015.49564626,-1118897.01604174,"13247"
311789.11244063,-618662.33144792,"20149"
462474.44668532,-313736.89375483,"19073"
1873419.48444753,-874184.37349509,"37093"
1475658.16761765,-594389.17783693,"21043"
-883032.17985331,-467683.64697168,"49013"
628538.57008029,-506426.00932443,"29001"
1601301.32261199,-1123602.18129603,"13301"
1366230.22120275,-377447.72420143,"39091"
768315.67246956,-1314657.07642971,"22067"
-967586.38761021,244487.58506924,"30077"
526919.75389227,-1237163.51860482,"05081"
-263068.05942486,-470816.22270922,"08075"
1242107.18573231,-1483439.75364178,"12113"
1743997.36591433,-1710059.48516123,"12057"
799164.71388708,-585671.8392271,"17013"
223834.439926,-859164.21491511,"20191"
1349731.53268792,-573711.59631227,"21191"
2263609.74572616,478116.90728506,"23025"
1309975.05081337,-217288.04985515,"26091"
279474.17225735,58145.43313175,"27011"
1066417.64374407,-1248467.99276814,"28103"
-1305422.25099082,-721951.83559354,"32017"
1781528.44325699,38547.8018608,"36055"
-1734249.08335988,305180.89070862,"41051"
1693771.26628089,-1086620.81094081,"45003"
1900833.84344341,-399661.30098137,"51107"
1792909.97101625,-538534.60160123,"51015"
1710744.36852295,-755853.68900352,"37171"
687050.17103557,-929437.36614199,"05005"
-1813308.05732033,-922229.79830408,"06083"
-1548253.75881243,-798355.43355166,"06027"
980997.79692393,-222622.97777545,"17097"
732360.11978177,-353527.1965494,"19139"
2248521.02829201,104651.02342831,"25027"
-1362615.26371558,-837327.04270467,"32003"
2149156.17107448,-183671.47346397,"34025"
-304733.92587391,-1156931.58683395,"35009"
1781367.26798514,-59532.48754092,"36003"
1850063.84707764,-931135.54860969,"45069"
1607081.82728923,-1030401.70698915,"45001"
1732732.81633507,-626519.51708402,"51045"
-1662151.74329391,641590.28142946,"53055"
1311566.34121792,-543823.94080424,"21015"
1347773.90551485,-1285704.831421,"01087"
1419029.24183219,-1097509.98042443,"13067"
1713081.24692829,-1315159.82213099,"13305"
1411555.57257385,-1164911.58001364,"13077"
-1152469.80511305,-157625.23626141,"16053"
1754327.07415656,-19968.41693269,"36121"
945691.88873737,-230651.93301634,"17111"
1322936.09581203,-700635.26560094,"21021"
788047.17872532,-1390771.20728451,"22041"
2139981.07342497,-127925.35306699,"34017"
1226045.82763159,-193374.56731711,"26025"
1202072.38639944,-608164.84704703,"18175"
1018065.08979697,-1161747.00279902,"28017"
882839.27452051,-809468.56741387,"29017"
2085459.78859428,-723848.2933405,"37187"
-1753469.02865211,189471.43614187,"41043"
-3811.32582471,-118528.68431911,"46085"
572670.13734944,-1541260.81241775,"48241"
1909506.9685136,-549793.00475663,"51075"
1424711.90535548,-929329.04871419,"47123"
265404.70355932,-1757241.15520102,"48123"
-123186.31999513,-1064791.92318885,"48065"
-1756388.9756849,-51451.98087227,"41035"
1257439.13257927,-1284431.2148359,"01001"
-116144.33870156,-777114.44441183,"20093"
13601.20924468,-1516120.65746134,"48095"
864945.18890708,-1400279.37484036,"28021"
1321995.31803888,-679337.834827,"21167"
1667205.62105064,-756649.82812468,"37005"
613397.95173766,-983357.21529606,"05101"
1707927.16341902,-1386541.029739,"13049"
1929510.17770502,-428334.50282277,"51685"
28458.99111107,-911334.53152004,"40059"
1551927.61843345,-1266507.2057723,"13235"
2333158.01712146,34180.19853415,"44005"
1411308.88272726,-595419.93078254,"21069"
64723.63133702,-867330.09132018,"20033"
1803222.67833309,-1816997.05273172,"12015"
1899562.27880541,59560.70995358,"36067"
550708.10291152,-752701.94193519,"29185"
539173.20741775,-308025.92086281,"19169"
1926048.20445699,-432188.10901922,"51683"
360341.77025394,-1660581.8388133,"48015"
2032558.21429393,-571393.42769306,"51830"
50653.51307545,-535991.41102237,"31083"
-171171.28915792,-1015752.94716335,"48341"
561770.52005663,-450890.84060167,"19185"
534251.91562964,-125621.74889359,"27047"
1963106.8791381,-233343.77157993,"42075"
1892902.81246859,-1739602.69926554,"12093"
2250250.69804775,270175.44815403,"33003"
371072.08078922,-59402.25551918,"27127"
1717871.5108691,-1491279.07281691,"12007"
-134688.63097896,-1359132.97734806,"48033"
385672.92512337,-1412192.81367253,"48213"
426261.00825771,-1023360.29578597,"40101"
653204.51156288,-29846.62423645,"55011"
16276.76757665,-862669.85486777,"20025"
-23812.51572944,-1263608.70130707,"48269"
556332.95325932,-1028446.0731555,"05047"
-1717035.09141104,510572.57809548,"53045"
-694433.88892748,-97887.01575099,"56017"
-445573.29105006,-203331.45230816,"56009"
558794.72831075,202529.26466317,"27017"
1879795.28814674,-1795072.83565919,"12043"
1496436.78488979,-697677.34288002,"21119"
141669.16687288,-1843996.91589579,"48311"
1881649.28442001,-231769.11040654,"42067"
-193325.99809533,47355.52332121,"46105"
-68151.25432652,-67810.96400432,"46117"
-75504.60002279,-867020.85120677,"20175"
1466548.17672768,-732995.45894064,"21131"
1456583.42187696,-640993.54506002,"21175"
1358110.47419966,-1102727.23674317,"13233"
1925.7786705,-343182.25391756,"31009"
1054122.92644727,-588925.95710306,"17033"
2137055.83380612,-285549.12296565,"34001"
-1097346.77205582,-1365675.48498179,"04019"
-375116.44273647,-842308.77716079,"08071"
1290901.71183053,-1173015.22448029,"01121"
840059.84621407,-1031674.56573473,"05037"
-1740772.90652109,-337452.62171166,"06063"
953413.97475804,-274404.49253107,"17089"
1207598.00794909,-738115.01169388,"21085"
1477847.08901714,-656154.90096426,"21153"
1325949.43449979,-580758.15734517,"21081"
1296693.94648848,-714470.70426337,"21155"
277899.81581142,347762.09789514,"27113"
630111.92530533,-827976.52371399,"29225"
986510.19730221,-1167263.27426638,"28013"
-653923.80892196,439233.93702129,"30005"
-949615.98340066,485325.33241216,"30035"
1899504.63152523,-6185.85573245,"36109"
2085690.33006627,70104.42203175,"36001"
-128108.23113999,150371.87026406,"38037"
365207.95739302,-1025666.01208038,"40111"
1093965.99525025,-1530718.32170811,"28059"
1132915.75242213,-898330.21149518,"47043"
111864.42097295,-1535910.96191198,"48411"
-907191.38165598,-537476.91838546,"49007"
558148.47697468,-1445215.79491348,"48419"
1447383.30982227,-895352.2820014,"47009"
832306.33007228,-5493.41048479,"55097"
646736.80879301,-1087183.31503675,"05105"
1547280.12046243,-629741.58380309,"54059"
1045905.73162647,-890974.28133031,"47079"
62554.38674542,-1533114.49784487,"48307"
-534015.24815847,-463623.18971381,"08057"
1890292.58127227,186356.99553665,"36045"
1897791.31413486,-1674773.8802116,"12009"
1001296.84183697,-1225749.13512068,"28019"
1335035.55638476,-341529.30438876,"39003"
640225.58829322,-1563016.39576693,"22011"
431908.69154052,-1114023.26624992,"40077"
-1418018.49210617,-61200.06469943,"41045"
1152287.4838578,-244249.81725212,"26027"
870553.29500485,-907809.12334657,"05021"
-1944728.71105102,-574956.34546681,"06081"
1498662.30192399,-1511219.42686851,"12129"
1031194.04006617,-692610.0380858,"17193"
827653.65872122,-611341.81089252,"17083"
1089926.26717998,-623353.68177919,"18083"
297325.46003027,-573582.72079256,"20117"
1253891.1013748,-646517.91400736,"21111"
576998.49882444,-1373015.0456839,"22017"
2312268.322643,97742.04489173,"25021"
2315380.62509184,118258.8845395,"25025"
1828848.46793927,53902.24565502,"36117"
2014108.8395736,-924589.3972937,"37129"
22681.85225086,-1037869.24862646,"40129"
